,Open,High,Low,Close,Volume
2024-04-24 13:30:00+00:00,278.0,278.9393005371094,276.7799987792969,276.9800109863281,701107.0
2024-04-24 14:30:00+00:00,277.1099853515625,278.19989013671875,275.54998779296875,275.8999938964844,448988.0
2024-04-24 15:30:00+00:00,276.0,276.04998779296875,274.4700012207031,274.989990234375,283124.0
2024-04-24 16:30:00+00:00,274.9100036621094,276.5400085449219,274.1099853515625,276.3800048828125,216367.0
2024-04-24 17:30:00+00:00,276.42999267578125,277.8599853515625,276.19000244140625,276.8143920898437,393149.0
2024-04-24 18:30:00+00:00,276.7699890136719,277.80499267578125,276.1050109863281,277.3500061035156,458898.0
2024-04-24 19:30:00+00:00,277.2799987792969,277.32000732421875,275.5799865722656,276.0,667601.0
2024-04-25 13:30:00+00:00,271.6000061035156,272.0,269.2799987792969,270.92999267578125,1137429.0
2024-04-25 14:30:00+00:00,270.9800109863281,271.20001220703125,269.3299865722656,270.8599853515625,500356.0
2024-04-25 15:30:00+00:00,270.79998779296875,272.1300048828125,270.3500061035156,271.8399963378906,387614.0
2024-04-25 16:30:00+00:00,271.7950134277344,272.81561279296875,271.3599853515625,272.739990234375,277801.0
2024-04-25 17:30:00+00:00,272.6600036621094,273.5799865722656,272.0799865722656,272.0799865722656,454619.0
2024-04-25 18:30:00+00:00,272.135009765625,272.75,271.2699890136719,272.6449890136719,469533.0
2024-04-25 19:30:00+00:00,272.6400146484375,273.0899963378906,271.260009765625,273.0899963378906,704804.0
2024-04-26 13:30:00+00:00,275.0,276.82000732421875,273.8349914550781,275.875,656092.0
2024-04-26 14:30:00+00:00,275.8999938964844,276.8999938964844,275.25,275.42999267578125,448411.0
2024-04-26 15:30:00+00:00,275.4200134277344,276.54998779296875,274.8800048828125,275.3299865722656,382096.0
2024-04-26 16:30:00+00:00,275.4200134277344,275.7200012207031,275.0199890136719,275.29998779296875,246330.0
2024-04-26 17:30:00+00:00,275.3099975585937,275.32501220703125,273.67999267578125,273.9849853515625,371874.0
2024-04-26 18:30:00+00:00,273.989990234375,274.32000732421875,273.4700012207031,274.260009765625,395412.0
2024-04-26 19:30:00+00:00,274.239990234375,274.3999938964844,273.4624938964844,274.17999267578125,426540.0
2024-04-29 13:30:00+00:00,274.8900146484375,277.2900085449219,273.32000732421875,274.8599853515625,467062.0
2024-04-29 14:30:00+00:00,274.8476867675781,275.04998779296875,273.2200927734375,274.7250061035156,436223.0
2024-04-29 15:30:00+00:00,274.7250061035156,275.3500061035156,274.4200134277344,274.5899963378906,447445.0
2024-04-29 16:30:00+00:00,274.6000061035156,275.07940673828125,274.32000732421875,274.9800109863281,264666.0
2024-04-29 17:30:00+00:00,274.9800109863281,275.3299865722656,274.7099914550781,275.0050048828125,233931.0
2024-04-29 18:30:00+00:00,275.0150146484375,275.125,273.8999938964844,274.9200134277344,370080.0
2024-04-29 19:30:00+00:00,274.92999267578125,276.2250061035156,274.6600036621094,275.8599853515625,576523.0
2024-04-30 13:30:00+00:00,274.510009765625,274.6099853515625,272.3500061035156,273.0599975585937,833033.0
2024-04-30 14:30:00+00:00,273.0,273.94500732421875,272.1000061035156,272.94500732421875,568068.0
2024-04-30 15:30:00+00:00,272.94000244140625,272.9599914550781,271.3800048828125,271.7699890136719,417835.0
2024-04-30 16:30:00+00:00,271.7449951171875,271.7449951171875,269.5899963378906,269.9200134277344,487170.0
2024-04-30 17:30:00+00:00,269.94000244140625,271.0199890136719,269.625,269.80499267578125,351480.0
2024-04-30 18:30:00+00:00,269.79998779296875,270.2349853515625,269.20001220703125,269.67999267578125,514574.0
