Datetime,Open,High,Low,Close,Volume
2024-04-24 13:30:00+00:00,270.6300048828125,274.4200134277344,269.6449890136719,274.0199890136719,309480.0
2024-04-24 14:30:00+00:00,274.010009765625,274.0799865722656,273.25,273.885009765625,136446.0
2024-04-24 15:30:00+00:00,273.8949890136719,274.45001220703125,273.4200134277344,274.0,177303.0
2024-04-24 16:30:00+00:00,273.9599914550781,274.4700012207031,273.70001220703125,273.739990234375,213681.0
2024-04-24 17:30:00+00:00,273.8599853515625,274.8580017089844,273.7699890136719,274.0199890136719,186798.0
2024-04-24 18:30:00+00:00,273.9849853515625,274.4700012207031,273.385009765625,273.6000061035156,200130.0
2024-04-24 19:30:00+00:00,273.6099853515625,273.94000244140625,272.8500061035156,273.0,332666.0
2024-04-25 13:30:00+00:00,273.45001220703125,274.3500061035156,267.6499938964844,268.3349914550781,290315.0
2024-04-25 14:30:00+00:00,268.57000732421875,268.92449951171875,267.239990234375,268.3999938964844,164561.0
2024-04-25 15:30:00+00:00,268.4599914550781,268.6098937988281,267.6700134277344,268.04998779296875,144185.0
2024-04-25 16:30:00+00:00,268.07501220703125,269.7699890136719,267.95001220703125,268.7099914550781,141212.0
2024-04-25 17:30:00+00:00,268.7049865722656,270.45001220703125,268.70001220703125,269.9700012207031,108818.0
2024-04-25 18:30:00+00:00,269.9800109863281,270.7699890136719,269.19000244140625,270.54998779296875,188554.0
2024-04-25 19:30:00+00:00,270.4750061035156,270.4750061035156,269.1000061035156,269.4209899902344,294267.0
2024-04-26 13:30:00+00:00,265.7200012207031,271.67999267578125,265.7200012207031,270.0899963378906,228144.0
2024-04-26 14:30:00+00:00,270.19000244140625,270.8800048828125,269.2300109863281,269.6300048828125,138951.0
2024-04-26 15:30:00+00:00,269.6549987792969,270.44000244140625,269.4700012207031,269.7950134277344,142254.0
2024-04-26 16:30:00+00:00,269.7200012207031,270.2950134277344,269.54998779296875,270.2099914550781,161361.0
2024-04-26 17:30:00+00:00,270.2099914550781,271.2200012207031,269.9700012207031,270.8949890136719,212908.0
2024-04-26 18:30:00+00:00,270.79998779296875,271.3883056640625,270.7900085449219,271.0,221987.0
2024-04-26 19:30:00+00:00,271.0299987792969,271.1400146484375,269.860107421875,269.9700012207031,428004.0
2024-04-29 13:30:00+00:00,269.17999267578125,274.5799865722656,268.989990234375,274.0,314939.0
2024-04-29 14:30:00+00:00,273.7300109863281,273.8900146484375,272.1600036621094,272.94500732421875,146165.0
2024-04-29 15:30:00+00:00,272.8800048828125,274.2900085449219,272.6300048828125,273.92999267578125,209451.0
2024-04-29 16:30:00+00:00,273.9649963378906,275.760009765625,273.82000732421875,275.3550109863281,239813.0
2024-04-29 17:30:00+00:00,275.3399963378906,276.3550109863281,275.2900085449219,275.6300048828125,250064.0
2024-04-29 18:30:00+00:00,275.5249938964844,276.260009765625,274.75,275.6499938964844,259303.0
2024-04-29 19:30:00+00:00,275.6090087890625,276.79998779296875,275.4949951171875,276.3800048828125,440382.0
2024-04-30 13:30:00+00:00,276.0400085449219,276.1099853515625,272.3500061035156,274.1400146484375,268855.0
2024-04-30 14:30:00+00:00,274.2699890136719,275.0899963378906,273.2200012207031,273.3900146484375,131128.0
2024-04-30 15:30:00+00:00,273.3299865722656,274.3900146484375,272.760009765625,274.32000732421875,147539.0
2024-04-30 16:30:00+00:00,274.19000244140625,274.92999267578125,273.5299987792969,274.5899963378906,129126.0
2024-04-30 17:30:00+00:00,274.6300048828125,275.0899963378906,274.0799865722656,274.42498779296875,141354.0
2024-04-30 18:30:00+00:00,274.3599853515625,274.6820983886719,273.760009765625,274.6499938964844,219812.0
2024-04-30 19:30:00+00:00,274.6400146484375,275.7699890136719,273.8999938964844,273.92999267578125,619563.0
2024-05-01 13:30:00+00:00,273.54998779296875,275.9798889160156,273.381103515625,274.7250061035156,201620.0
2024-05-01 14:30:00+00:00,274.7250061035156,276.70001220703125,274.0400085449219,275.9700012207031,227312.0
2024-05-01 15:30:00+00:00,276.1099853515625,276.9100036621094,275.46551513671875,276.44000244140625,165937.0
2024-05-01 16:30:00+00:00,276.44000244140625,277.2449951171875,276.1000061035156,276.20001220703125,153302.0
2024-05-01 17:30:00+00:00,276.32000732421875,276.5249938964844,275.42999267578125,276.07000732421875,174122.0
2024-05-01 18:30:00+00:00,276.010009765625,279.7799987792969,275.385009765625,279.2749938964844,393804.0
2024-05-01 19:30:00+00:00,279.0899963378906,279.3500061035156,277.2699890136719,277.3599853515625,525950.0
2024-05-02 13:30:00+00:00,277.69000244140625,278.5150146484375,275.1099853515625,277.8099975585937,407276.0
2024-05-02 14:30:00+00:00,277.82501220703125,278.3099975585937,276.5199890136719,276.5199890136719,301618.0
2024-05-02 15:30:00+00:00,276.5249938964844,276.71990966796875,275.5799865722656,275.9599914550781,171867.0
2024-05-02 16:30:00+00:00,276.0299987792969,276.2300109863281,274.9150085449219,276.1600036621094,224781.0
2024-05-02 17:30:00+00:00,276.1099853515625,277.3299865722656,276.0350036621094,277.3299865722656,174022.0
2024-05-02 18:30:00+00:00,277.2099914550781,278.4949951171875,277.1300048828125,277.75,358425.0
2024-05-02 19:30:00+00:00,277.7449951171875,278.6300048828125,277.3999938964844,278.5400085449219,536951.0
2024-05-03 13:30:00+00:00,313.3900146484375,322.6000061035156,311.0,313.010009765625,4070569.0
2024-05-03 14:30:00+00:00,313.2699890136719,314.8699951171875,311.29998779296875,313.70001220703125,922940.0
2024-05-03 15:30:00+00:00,313.80499267578125,316.20001220703125,313.4599914550781,313.6449890136719,779769.0
2024-05-03 16:30:00+00:00,313.6400146484375,314.8323974609375,311.7300109863281,313.5799865722656,710713.0
2024-05-03 17:30:00+00:00,313.4700012207031,313.54998779296875,311.29998779296875,313.17498779296875,725781.0
2024-05-03 18:30:00+00:00,313.03009033203125,313.8599853515625,308.8200988769531,309.7309875488281,781455.0
2024-05-03 19:30:00+00:00,309.75,311.67999267578125,308.7200012207031,311.19000244140625,1027003.0
2024-05-06 13:30:00+00:00,310.1000061035156,312.7300109863281,299.79998779296875,300.67999267578125,1156091.0
2024-05-06 14:30:00+00:00,300.2149963378906,311.2900085449219,297.5199890136719,299.8900146484375,646243.0
2024-05-06 15:30:00+00:00,299.91119384765625,299.91119384765625,297.8471069335937,298.44000244140625,419884.0
2024-05-06 16:30:00+00:00,298.44000244140625,300.3299865722656,298.0,300.0950012207031,338590.0
2024-05-06 17:30:00+00:00,300.0199890136719,300.260009765625,299.1801147460937,299.8500061035156,274052.0
2024-05-06 18:30:00+00:00,299.7699890136719,300.29998779296875,299.0400085449219,300.1343994140625,384249.0
2024-05-06 19:30:00+00:00,300.0899963378906,300.6199951171875,299.2164001464844,299.54998779296875,790349.0
2024-05-07 13:30:00+00:00,301.75,302.75,299.9150085449219,301.1000061035156,463072.0
2024-05-07 14:30:00+00:00,301.12969970703125,302.739013671875,300.8299865722656,301.94000244140625,278471.0
2024-05-07 15:30:00+00:00,301.9150085449219,302.9100036621094,299.5010070800781,300.0450134277344,250498.0
2024-05-07 16:30:00+00:00,300.0799865722656,300.510009765625,299.0846862792969,299.79998779296875,168037.0
2024-05-07 17:30:00+00:00,299.864990234375,300.1017150878906,298.510009765625,299.17498779296875,205210.0
2024-05-07 18:30:00+00:00,299.2099914550781,299.8599853515625,298.8301086425781,299.79901123046875,209663.0
2024-05-07 19:30:00+00:00,299.79901123046875,301.4200134277344,299.7349853515625,300.39898681640625,437349.0
2024-05-08 13:30:00+00:00,300.1199951171875,304.760009765625,298.8900146484375,304.1000061035156,448826.0
2024-05-08 14:30:00+00:00,304.1099853515625,306.1000061035156,303.6400146484375,303.6400146484375,359970.0
2024-05-08 15:30:00+00:00,303.6199951171875,303.8599853515625,302.4700012207031,303.3929138183594,224698.0
2024-05-08 16:30:00+00:00,303.3299865722656,304.6700134277344,303.30499267578125,303.739990234375,207907.0
2024-05-08 17:30:00+00:00,303.92498779296875,305.17999267578125,303.7200012207031,304.9486999511719,197012.0
2024-05-08 18:30:00+00:00,304.97760009765625,305.9200134277344,304.8349914550781,305.8680114746094,235361.0
2024-05-08 19:30:00+00:00,305.8550109863281,307.57000732421875,305.4670104980469,307.3399963378906,534917.0
2024-05-09 13:30:00+00:00,309.5299987792969,309.79998779296875,306.3205871582031,309.57000732421875,285122.0
2024-05-09 14:30:00+00:00,309.54998779296875,311.1849975585937,308.8800048828125,310.864990234375,279180.0
2024-05-09 15:30:00+00:00,310.7799987792969,311.8399963378906,310.5899963378906,311.7149963378906,208384.0
2024-05-09 16:30:00+00:00,311.6400146484375,313.3800048828125,311.6400146484375,313.1000061035156,273591.0
2024-05-09 17:30:00+00:00,313.0599975585937,313.8699951171875,312.8699951171875,313.2598876953125,209954.0
2024-05-09 18:30:00+00:00,313.25,314.239990234375,313.25,314.206787109375,314345.0
2024-05-09 19:30:00+00:00,314.20001220703125,314.6000061035156,312.82000732421875,312.8510131835937,495445.0
2024-05-10 13:30:00+00:00,312.8900146484375,314.260009765625,310.8699951171875,314.260009765625,778810.0
2024-05-10 14:30:00+00:00,314.17999267578125,314.885009765625,313.04278564453125,313.45001220703125,252736.0
2024-05-10 15:30:00+00:00,313.5,314.6098937988281,313.0199890136719,313.7850036621094,232180.0
2024-05-10 16:30:00+00:00,313.69000244140625,314.05499267578125,312.45001220703125,312.5150146484375,135494.0
2024-05-10 17:30:00+00:00,312.57000732421875,312.739990234375,309.9200134277344,310.2699890136719,209051.0
2024-05-10 18:30:00+00:00,310.260009765625,311.8800048828125,309.82000732421875,311.385009765625,209171.0
2024-05-10 19:30:00+00:00,311.3699951171875,311.9700012207031,309.9800109863281,310.0,366585.0
2024-05-13 13:30:00+00:00,312.1499938964844,312.1499938964844,309.0180053710937,309.7099914550781,236548.0
2024-05-13 14:30:00+00:00,309.6199951171875,311.07000732421875,309.010009765625,310.260009765625,174290.0
2024-05-13 15:30:00+00:00,310.30499267578125,310.30499267578125,308.1849975585937,308.5350036621094,160797.0
2024-05-13 16:30:00+00:00,308.45001220703125,308.7012023925781,307.4100036621094,307.489990234375,133545.0
2024-05-13 17:30:00+00:00,307.4800109863281,308.0627136230469,307.0609130859375,307.872802734375,146572.0
2024-05-13 18:30:00+00:00,307.88739013671875,308.40460205078125,307.4200134277344,308.3800048828125,124397.0
2024-05-13 19:30:00+00:00,308.385009765625,308.79998779296875,307.7799987792969,308.54998779296875,288350.0
2024-05-14 13:30:00+00:00,308.989990234375,311.1300048828125,307.4800109863281,310.3475952148437,233072.0
2024-05-14 14:30:00+00:00,310.29998779296875,310.42999267578125,308.0199890136719,308.2308044433594,233171.0
2024-05-14 15:30:00+00:00,308.2300109863281,309.7900085449219,308.2250061035156,309.5199890136719,173726.0
2024-05-14 16:30:00+00:00,309.4949951171875,309.9100036621094,308.9150085449219,308.9678955078125,114731.0
2024-05-14 17:30:00+00:00,308.92999267578125,311.21240234375,308.92999267578125,311.0079040527344,128076.0
2024-05-14 18:30:00+00:00,311.1000061035156,312.3489990234375,311.0899963378906,311.9100036621094,145205.0
2024-05-14 19:30:00+00:00,311.8399963378906,312.3970031738281,311.1700134277344,311.3599853515625,257073.0
2024-05-15 13:30:00+00:00,314.82000732421875,315.1199951171875,312.9800109863281,314.82000732421875,361856.0
2024-05-15 14:30:00+00:00,314.80499267578125,317.2799987792969,314.80499267578125,317.0199890136719,368026.0
2024-05-15 15:30:00+00:00,316.8999938964844,319.1000061035156,316.760009765625,318.989990234375,294385.0
2024-05-15 16:30:00+00:00,319.0350036621094,321.44000244140625,318.57000732421875,320.25,326164.0
