,Open,High,Low,Close,Volume
2024-04-24 13:30:00+00:00,204.69000244140625,205.0975036621093,203.4349975585937,204.3099975585937,0.0
2024-04-24 14:30:00+00:00,204.27999877929688,204.27999877929688,202.44000244140625,203.1600036621093,41131.0
2024-04-24 15:30:00+00:00,203.1649932861328,203.97999572753903,203.0399932861328,203.7899932861328,22138.0
2024-04-24 16:30:00+00:00,203.47000122070312,203.80499267578125,203.2400054931641,203.8000030517578,13476.0
2024-04-24 17:30:00+00:00,203.9499969482422,204.6600036621093,203.67999267578125,204.009994506836,23976.0
2024-04-24 18:30:00+00:00,203.8800048828125,204.24249267578125,203.57000732421875,203.81500244140625,36851.0
2024-04-24 19:30:00+00:00,203.7400054931641,203.8699951171875,202.52999877929688,202.7899932861328,123074.0
2024-04-25 13:30:00+00:00,202.1100006103516,202.1100006103516,200.4600067138672,201.72999572753903,35134.0
2024-04-25 14:30:00+00:00,201.75,201.75,200.4100036621093,200.6699981689453,56535.0
2024-04-25 15:30:00+00:00,200.509994506836,202.0800018310547,200.509994506836,201.5050048828125,32294.0
2024-04-25 16:30:00+00:00,201.3930053710937,201.7100067138672,201.19500732421875,201.6199951171875,22540.0
2024-04-25 17:30:00+00:00,201.5200042724609,202.1499938964844,201.4600067138672,201.8000030517578,23079.0
2024-04-25 18:30:00+00:00,201.7899932861328,202.2100067138672,201.4750061035156,201.9900054931641,33687.0
2024-04-25 19:30:00+00:00,201.92999267578125,201.9949951171875,201.3350067138672,201.6000061035156,89234.0
2024-04-26 13:30:00+00:00,201.27999877929688,203.655502319336,200.4499969482422,203.655502319336,21305.0
2024-04-26 14:30:00+00:00,203.3950042724609,204.009994506836,203.0500030517578,203.4349975585937,25906.0
2024-04-26 15:30:00+00:00,203.2700042724609,204.0599975585937,203.0200042724609,203.9250030517578,15308.0
2024-04-26 16:30:00+00:00,203.8099975585937,203.8600006103516,202.8600006103516,203.6000061035156,39566.0
2024-04-26 17:30:00+00:00,203.69500732421875,203.94000244140625,203.1999969482422,203.42999267578125,24692.0
2024-04-26 18:30:00+00:00,203.3000030517578,204.44000244140625,203.17999267578125,204.44000244140625,37018.0
2024-04-26 19:30:00+00:00,204.33999633789065,204.63999938964844,203.8300018310547,203.9900054931641,86896.0
2024-04-29 13:30:00+00:00,204.22999572753903,205.8699951171875,204.22999572753903,205.25,25634.0
2024-04-29 14:30:00+00:00,205.3999938964844,205.625,204.6750030517578,205.625,23276.0
2024-04-29 15:30:00+00:00,205.44500732421875,206.06500244140625,205.2100067138672,205.8800048828125,33496.0
2024-04-29 16:30:00+00:00,206.0,206.01499938964844,204.9499969482422,205.08999633789065,21490.0
2024-04-29 17:30:00+00:00,205.0200042724609,205.2599029541016,204.7350006103516,204.759994506836,26933.0
2024-04-29 18:30:00+00:00,204.7100067138672,204.8300018310547,204.0,204.33999633789065,92355.0
2024-04-29 19:30:00+00:00,204.3999938964844,205.47999572753903,204.1000061035156,205.4600067138672,91131.0
2024-04-30 13:30:00+00:00,204.0599975585937,205.1499938964844,202.6999969482422,204.3500061035156,46162.0
2024-04-30 14:30:00+00:00,204.46499633789065,205.0034027099609,204.0,204.3000030517578,30705.0
2024-04-30 15:30:00+00:00,204.22000122070312,204.7400054931641,203.6999969482422,204.4850006103516,37984.0
2024-04-30 16:30:00+00:00,204.3249969482422,204.8650054931641,203.8500061035156,204.5749969482422,26120.0
2024-04-30 17:30:00+00:00,204.52999877929688,204.8350067138672,204.2949981689453,204.3999938964844,26645.0
2024-04-30 18:30:00+00:00,204.27999877929688,204.6699981689453,204.0,204.2100067138672,30776.0
2024-04-30 19:30:00+00:00,204.2100067138672,205.0800018310547,204.2100067138672,204.6100006103516,90859.0
2024-05-01 13:30:00+00:00,204.6100006103516,206.22000122070312,203.884994506836,204.2700042724609,33721.0
2024-05-01 14:30:00+00:00,204.2100067138672,204.8099975585937,203.72999572753903,204.7250061035156,31342.0
2024-05-01 15:30:00+00:00,204.7100067138672,205.6199951171875,204.7100067138672,205.52999877929688,19160.0
2024-05-01 16:30:00+00:00,205.42999267578125,205.42999267578125,204.8701019287109,205.1999969482422,22078.0
2024-05-01 17:30:00+00:00,205.22000122070312,205.9100036621093,205.1199951171875,205.77999877929688,21384.0
