[2026-06-14T20:31:13.933+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for TECH: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:13.954+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BIIB: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:13.976+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BLK: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:13.997+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BX: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.017+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for XYZ: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 231
[2026-06-14T20:31:14.036+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BNY: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 13
[2026-06-14T20:31:14.056+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BA: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.078+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BKNG: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.099+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BSX: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.122+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BMY: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.143+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for AVGO: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.164+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BR: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.187+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BRO: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.208+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BF-B: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.229+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BLDR: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.249+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BG: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.269+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BXP: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.289+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CHRW: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.310+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CDNS: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.333+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CPT: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.353+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CPB: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.374+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for COF: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.394+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CAH: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.415+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CCL: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.436+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CARR: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.459+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CVNA: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
[2026-06-14T20:31:14.481+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CASY: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 238
