Date,Open,High,Low,Close,Volume
2016-06-13,33.15389296188335,33.489737066288654,33.05055707244834,33.25722885131836,13036300
2016-06-14,33.265839729737024,33.56723742126789,33.21417014619382,33.43806838989258,12092200
2016-06-15,33.41222953676893,33.51556541138594,33.07638548052249,33.10221862792969,14476100
2016-06-16,33.03334161206045,33.41224215204097,32.7922233852537,33.27445983886719,17916500
2016-06-17,34.00642848729174,34.41116215397239,33.515575543251046,34.1700439453125,34512400
2016-06-20,34.35949214744018,34.747002573961616,34.18726346621461,34.213096618652344,17149200
2016-06-21,34.38531544081966,34.54893083432779,34.23031000065915,34.43698501586914,20111100
2016-06-22,34.57477455592859,34.738389983942085,34.33365310650143,34.4542121887207,12643400
2016-06-23,34.79005653040442,35.19479008749632,34.66949417372963,35.16034698486328,15430000
2016-06-24,33.911696431688256,34.35087641623396,33.60168548495547,33.78252410888672,44204500
2016-06-27,33.47252096390606,33.481134206094325,32.87833536750159,33.13667678833008,22506100
2016-06-28,33.343347617847165,33.74808125405275,33.222788522594904,33.696414947509766,14750900
2016-06-29,34.23892618720952,35.04839991874323,34.00642126962912,34.919227600097656,23009700
2016-06-30,34.85894630945749,35.44452176391876,34.85033635497498,35.2464599609375,20100900
2016-07-01,35.24647420952878,35.479837732235886,35.16868636862641,35.31562042236328,11381600
2016-07-05,34.85753613062599,35.07361308666387,34.7019604585129,34.91803741455078,12501400
2016-07-06,34.745171853018505,35.06496479405798,34.58959619584852,35.030391693115234,12124300
2016-07-07,35.13411099594347,35.28968665311346,34.935317314058864,35.030391693115234,11676700
2016-07-08,35.33290182085221,35.59219348700773,35.21189926311779,35.324256896972656,14235600
2016-07-11,35.35018689010557,35.557618895508085,35.22053941392479,35.24646759033203,12912000
2016-07-12,35.63540811129237,35.93791780181884,35.48847737649251,35.799625396728516,13321000
2016-07-13,35.92061927832727,35.99840708172659,35.65268277838044,35.83418655395508,9612700
2016-07-14,35.9292756458752,36.18856733124999,35.8687743625235,36.01570510864258,9259800
2016-07-15,36.22314491565467,36.22314491565467,35.834205690947954,36.102142333984375,11666300
2016-07-18,36.05026260970528,36.16262350033021,35.93790501615158,35.98976135253906,8738900
2016-07-19,35.695901800600986,35.82554925427234,35.44525181527461,35.50575637817383,12723000
2016-07-20,35.85147358118027,35.868760126287285,35.65268325805664,35.65268325805664,11409700
2016-07-21,35.73048339746441,35.877414135990776,35.38475897011503,35.49711990356445,11424700
2016-07-22,35.54032617502404,35.618113987812514,35.393395471463435,35.50575637817383,10426300
2016-07-25,35.35882467536416,35.57490158081055,35.34153812727982,35.57490158081055,8974400
2016-07-26,35.4884696474396,35.64404527221091,35.27239275715408,35.38475036621094,11031900
2016-07-27,35.46253569343572,35.53168187607584,35.220530648338226,35.37610626220703,9566900
2016-07-28,35.73911150795488,35.7823295178329,35.194600191861326,35.60082244873047,17048600
2016-07-29,35.71318884352634,35.76504848512941,35.36746449364931,35.47118377685547,13230800
2016-08-01,35.35882221132196,35.669973461013136,35.35882221132196,35.56625747680664,12435400
2016-08-02,35.54032867191845,35.54032867191845,35.07360505946956,35.18596267700195,10268200
2016-08-03,35.10817485874848,35.30696521715804,35.09088831057305,35.18596267700195,12350500
2016-08-04,35.0995391636981,35.39340393818865,35.0995391636981,35.350189208984375,9142100
2016-08-05,35.497109630583026,35.62675707758677,35.40203527572316,35.54896926879883,9615300
2016-08-08,35.59218812889489,35.782336860750725,35.54032848464186,35.57490158081055,11427800
2016-08-09,35.51439533249232,35.66997094637022,35.47982224117024,35.52303695678711,9533700
2016-08-10,35.54897357851301,35.652689570446896,35.315610123857816,35.514400482177734,11077400
2016-08-11,35.548982814826715,35.790987957907376,35.548982814826715,35.678627014160156,9473700
2016-08-12,35.54897357851301,35.60947484856377,35.43661266395934,35.514400482177734,6301200
2016-08-15,35.436617407701654,35.98977383482688,35.436617407701654,35.77369689941406,12774900
2016-08-16,35.695897811660224,35.82554525084375,35.64404147364389,35.71318435668945,8109100
2016-08-17,35.76504464362905,35.76504464362905,35.49710813639965,35.61811065673828,9876400
2016-08-18,35.39339991635515,35.72183775571697,35.39339991635515,35.5576171875,8544600
2016-08-19,35.47117932042296,35.730470901718675,35.44524785434345,35.71318435668945,9109900
2016-08-22,35.53170323916878,35.773708429769556,35.53170323916878,35.62677764892578,9834700
2016-08-23,35.75640967189782,35.98977315337369,35.74776804535678,35.868770599365234,10631800
2016-08-24,35.73912502446552,35.84284433091383,35.41933207226447,35.49711990356445,9830300
2016-08-25,35.54032350244815,35.609469685092314,35.43660752555337,35.52303695678711,7567200
2016-08-26,35.53168321034916,35.93790880593565,35.49711011773083,35.66132736206055,9228200
2016-08-29,35.85148242080753,35.89469714569451,35.661333674818195,35.704551696777344,9168500
2016-08-30,35.773694597182086,35.782339520402786,35.5662625988957,35.704551696777344,6840300
2016-08-31,35.66999239052257,35.71320713211936,35.51441668311538,35.62677764892578,9694700
2016-09-01,35.4193259451234,35.66133102416033,35.2464637613519,35.57490158081055,10652500
2016-09-02,35.661324882074474,35.79961394585923,35.46253455895084,35.65268325805664,9020200
2016-09-06,35.75639923162737,35.75639923162737,35.49710764916487,35.65268325805664,8308300
2016-09-07,35.55760890850374,35.704542893377685,35.39339167559414,35.65268325805664,10415300
2016-09-08,35.37610675264801,35.436608014761156,35.090883690910495,35.194602966308594,16732100
2016-09-09,34.857523344380326,35.21188929041297,34.598228454589844,34.598228454589844,14477500
2016-09-12,34.537727892206554,35.220531627947366,34.295722840378026,35.160030364990234,14927200
2016-09-13,34.8921034880642,35.03039259833634,34.54638236092006,34.72788619995117,13395200
2016-09-14,34.5895931167703,35.05632004673341,34.5895931167703,34.78838348388672,11626900
2016-09-15,34.727890801561585,35.46255117902726,34.65010296065922,35.31562042236328,18403700
2016-09-16,34.235213889871524,34.52907851413496,33.45733597356514,33.63883972167969,50703500
2016-09-19,33.820354623314884,34.18336220387045,33.75120843821578,33.90678405761719,19801900
2016-09-20,34.18337244004706,34.226587170138814,33.75986346924622,33.76850509643555,12121300
2016-09-21,33.87222166263766,34.20930447584637,33.87222166263766,34.148799896240234,10994000
2016-09-22,34.29573393744494,34.39944995077776,34.12287171717519,34.148799896240234,9679300
2016-09-23,34.045073130743816,34.07100130162019,33.733921891941,33.90678405761719,14017300
2016-09-26,33.70800812785638,33.794437599098615,33.500572780972846,33.73393630981445,9840900
2016-09-27,33.62156412364648,34.13150569652787,33.58699103126466,33.96728515625,10644600
2016-09-28,33.906787360256004,34.14015081208853,33.84628609093704,34.08829116821289,8103500
2016-09-29,33.9240674347223,34.24386026825184,33.77713675072027,33.81170654296875,8795200
2016-09-30,33.924072590544675,34.088289844164535,33.78578350931959,33.95000076293945,12861900
2016-10-03,33.880863726072846,33.932720079824094,33.58699896555057,33.69935989379883,10403500
2016-10-04,33.74256463104764,33.88085369522934,33.50055629592615,33.59563064575195,9199300
2016-10-05,33.80307338639515,34.00186375417116,33.61292464457805,33.837646484375,8269200
2016-10-06,33.80306589056018,33.91542678554261,33.38819869801509,33.59563064575195,9789100
2016-10-07,33.699756035123045,33.83858084980538,33.500195570882475,33.58695983886719,11442000
2016-10-10,33.717108038750595,33.83857933242006,33.48284055388327,33.50886917114258,9475400
2016-10-11,33.45680464771384,33.53489379232375,32.8060628792458,32.979591369628906,14964000
2016-10-12,32.91019874534508,33.101084161619916,32.65857766204562,33.01431655883789,8944900
2016-10-13,32.8494483483666,33.135773034542986,32.64120950491131,32.9969482421875,14117600
2016-10-14,33.196506658565646,33.48283463719967,33.13577102246339,33.326656341552734,11601200
2016-10-17,33.439455761907304,33.439455761907304,33.1531277554527,33.22254180908203,9419000
2016-10-18,33.491516921674645,33.56960608624732,33.283281356043936,33.3353385925293,7121900
2016-10-19,33.422100368712805,33.52621813345656,33.239893452950206,33.27459716796875,8310900
2016-10-20,33.0750474820419,33.27460797504998,32.97960478759344,33.04901885986328,11197000
2016-10-21,32.962251131031465,33.07504402190244,32.77136576210398,32.91019058227539,13413400
2016-10-24,33.075035254056964,33.335331309146,33.075035254056964,33.20518493652344,13550500
2016-10-25,33.205197870411915,33.34402270785654,33.05769461883907,33.283287048339844,11627100
2016-10-26,33.101081467727624,33.526231102299604,33.101081467727624,33.239906311035156,9723100
2016-10-27,33.32667677034356,33.45682653311065,33.1010875993727,33.16182327270508,7588900
2016-10-28,33.23122348113824,33.361373202503515,32.996955968587685,33.11842727661133,7803300
2016-10-31,33.23989922235793,33.41342775710197,33.14445654234192,33.3353385925293,10485300
2016-11-01,33.474158144856716,33.474158144856716,33.17047666712447,33.37003707885742,12018200
2016-11-02,33.370040492238644,33.396072416323136,32.95356611517219,32.9969482421875,9488400
2016-11-03,32.96225662442009,33.30064197311687,32.96225662442009,33.239906311035156,12393100
2016-11-04,33.23989529781654,33.474162763875256,33.118420704055374,33.213863372802734,14288900
2016-11-07,33.604311296861404,33.96872848174241,33.59563619453197,33.91666793823242,9506900
2016-11-08,33.9774179405748,34.14227143324541,33.821239553899126,33.95138931274414,7574700
2016-11-09,33.45680711025656,34.48064116612502,33.30930391076159,34.3157844543457,19497300
2016-11-10,34.402563050131846,34.758301891451524,34.09888145251816,34.341827392578125,26707200
2016-11-11,34.3071159598292,34.54138345601602,33.99475929824677,34.229026794433594,12217700
2016-11-14,34.17696229479188,34.419904865771755,33.934019723812,34.098873138427734,15417100
2016-11-15,33.743137575717135,34.029465612751785,33.56093063024669,33.986080169677734,13594300
2016-11-16,33.92534636841531,34.53270619623202,33.76916803240973,34.44594192504883,12597000
2016-11-17,34.532707073649476,34.95785995687702,34.419910870369534,34.923152923583984,13316600
2016-11-18,34.94917644006983,35.131386683328024,34.419905844096405,34.58476257324219,12890600
2016-11-21,34.68021195195215,34.73226919451118,34.4199124997769,34.61079788208008,8073100
2016-11-22,34.78432846069336,34.810357081010416,34.54138584481445,34.78432846069336,10993100
2016-11-23,34.74962094573287,34.79300308227539,34.56741398634739,34.79300308227539,11070100
2016-11-25,34.7409417144881,35.0099129149998,34.7409417144881,34.94050216674805,4013100
2016-11-28,34.8190261428523,35.166086456632875,34.74961209418978,34.96652603149414,12118300
2016-11-29,35.001238037898226,35.34830171092381,34.819031098989804,35.18344497680664,10157400
2016-11-30,35.27888541406044,35.31359244112986,34.87108612060547,34.87108612060547,14374600
2016-12-01,34.80167599485233,34.86241163838115,33.37004254631456,33.57828140258789,22740200
2016-12-02,33.370051416457336,33.691086543123724,32.658573708991376,33.40475845336914,19120300
2016-12-05,33.491529656845046,33.93403619430174,33.43947240056489,33.812564849853516,13681500
2016-12-06,33.84725184767756,34.25505113940615,33.734458974945866,34.246376037597656,13524700
2016-12-07,34.27241286037394,35.027272672567335,34.26373775648795,34.983890533447266,15170600
2016-12-08,34.98388196836563,35.13138517707482,34.77564642763345,35.009910583496094,10109700
2016-12-09,35.06197461924373,35.374331271327875,34.949178426025654,35.15741729736328,11219100
2016-12-12,35.009910250603866,35.31359176689675,35.009910250603866,35.14873504638672,10891400
2016-12-13,35.114028714208956,35.57388519538953,35.114028714208956,35.36564636230469,12493100
2016-12-14,35.46111680937323,35.65200228012062,35.244202705286305,35.46979522705078,25102400
2016-12-15,35.53051991078558,35.69537338730651,35.34831291412893,35.452430725097656,17783500
