Date,Open,High,Low,Close,Volume
2016-06-13,35.26997377080737,35.859286325549284,35.229610487787994,35.57674026489258,2495800
2016-06-14,35.43949556332087,35.77047932797423,35.32647408799506,35.447566986083984,3080700
2016-06-15,35.512142688063726,35.625161058414704,34.96319367819929,34.979339599609375,2417700
2016-06-16,34.73715832735093,35.45563498518292,34.63221444396246,35.374908447265625,2463700
2016-06-17,35.536367635070334,35.60094825501107,35.22960122167107,35.52022171020508,3944700
2016-06-20,36.02074086196006,36.27099813227541,35.56866718593355,35.600955963134766,1861000
2016-06-21,35.79469121207583,35.9238555132122,35.536362609803085,35.697818756103516,1419700
2016-06-22,35.77854393325992,36.02072660377038,35.53636126274946,35.56865310668945,1710800
2016-06-23,36.1660436566452,36.31942840458696,36.04495383826627,36.29520797729492,1583000
2016-06-24,34.42232158899299,35.399126893971875,34.196284812176756,34.22857666015625,4610300
2016-06-27,33.687695472297925,33.69576997321096,32.96921886702834,33.082237243652344,2992900
2016-06-28,33.6634735811058,34.03482050542625,33.39707051831979,33.99445724487305,2397700
2016-06-29,34.3738863946922,34.85825178923253,34.09133734827694,34.842105865478516,2416800
2016-06-30,34.9631938090261,35.843126512290816,34.71293664551278,35.82698059082031,3910000
2016-07-01,35.64937221085124,36.00457318163954,35.59286303548763,35.730098724365234,2455900
2016-07-05,35.36685352988439,35.391070886657054,34.61608467471718,34.769466400146484,2285000
2016-07-06,34.54341381473875,34.68872404833143,34.163992307077855,34.49497604370117,3817100
2016-07-07,34.47075822083139,34.91476033754355,34.285084720370676,34.48690414428711,2208500
2016-07-08,34.82596340368084,35.278040075172946,34.82596340368084,35.18116760253906,3485200
2016-07-11,35.294189962313084,35.51215535984628,35.22153482980202,35.34262466430664,2051000
2016-07-12,35.68974411388015,35.82698291552461,35.358760401057424,35.39105224609375,2424900
2016-07-13,35.3668364198118,35.45563437819261,34.93090573167337,35.0600700378418,1889400
2016-07-14,35.649400513838756,35.78663939119297,35.28612475557351,35.35877990722656,2542900
2016-07-15,35.48791742497789,35.51213784354872,35.197297038281604,35.318389892578125,1958400
2016-07-18,35.38298455649071,35.83505811660077,35.24574574037147,35.31032943725586,3444700
2016-07-19,35.07621910269832,35.44756613125271,35.00356398150114,35.326473236083984,1812200
2016-07-20,35.39913383595471,35.447571617422895,35.18117151814969,35.30226135253906,2304300
2016-07-21,35.326481155497476,35.34262708377421,34.963208547594135,35.09237289428711,1828800
2016-07-22,35.1650175419884,36.14989423691159,35.1650175419884,36.141822814941406,3297000
2016-07-25,36.0933805962845,36.17411020363701,35.69781629857593,35.82698059082031,1496300
2016-07-26,35.78662192054504,36.05302196020486,35.6170912631033,35.68167495727539,1668200
2016-07-27,35.592865636429075,35.75432175477453,35.35875441880414,35.36682891845703,1811800
2016-07-28,35.245753011635415,35.65746338588942,35.245753011635415,35.46371841430664,2274300
2016-07-29,32.94499450637644,32.95306592605054,31.41923750836383,32.170005798339844,16921700
2016-08-01,32.19423139222051,32.4444854760994,31.87939362248922,32.29917526245117,7797800
2016-08-02,32.21037861586302,32.41219802303129,32.024702051290824,32.387977600097656,7446300
2016-08-03,32.51713830199466,32.735103607177734,32.291101576406035,32.735103607177734,5001700
2016-08-04,32.72704218647046,32.86427793193304,32.371837989705455,32.484859466552734,4542200
2016-08-05,32.718969931265015,32.96115574733678,32.62209745254866,32.81584548950195,3008900
2016-08-08,32.92884688191684,33.041865228615144,32.686664270489196,32.7996826171875,2288200
2016-08-09,32.74317795439746,32.88848815717515,32.54135857048615,32.614013671875,2267100
2016-08-10,32.38797847073364,32.63016114994183,32.242668247304756,32.509071350097656,3086400
2016-08-11,32.53328700108643,32.74318090379159,32.46063189315306,32.492923736572266,1593600
2016-08-12,32.30726032741048,32.46871651531795,32.08122351205242,32.36376953125,2735600
2016-08-15,32.51713768985485,32.64630197054816,32.40411932918812,32.460628509521484,1430400
2016-08-16,32.29111051565757,32.614022852622256,32.266893168217315,32.28303909301758,2124900
2016-08-17,32.28303194218497,32.436413574532345,32.16193907276575,32.29110336303711,1907800
2016-08-18,32.210371868237985,32.48484632766903,32.210371868237985,32.46870040893555,2624300
2016-08-19,32.31532167728632,32.55750742341068,32.137722697520054,32.492923736572266,2572100
2016-08-22,32.49291531948561,32.64629691671477,32.32338780472935,32.597862243652344,2509300
2016-08-23,32.63823477361342,32.73510722678865,32.371831677981824,32.387977600097656,2461800
2016-08-24,32.46870498495237,32.46870498495237,32.226519249336434,32.323394775390625,2246200
2016-08-25,32.31532365593594,32.517143070383746,32.234597121964775,32.355690002441406,2477800
2016-08-26,32.3799167195963,32.589807616389436,32.03278697990242,32.1861686706543,2941800
2016-08-29,32.25881588962875,32.62209146756781,32.25881588962875,32.565582275390625,3046400
2016-08-30,32.56558536451191,33.25536102192371,32.53312453235162,33.214786529541016,4057300
2016-08-31,33.231016444129885,33.36897033527624,32.98756639787231,33.32839584350586,3248200
2016-09-01,33.425778306811566,33.433895063290834,32.7116585184152,33.02002716064453,3428300
2016-09-02,33.11740288039417,33.30404799791999,33.02002039640552,33.26347351074219,1910600
2016-09-06,33.18233140825365,33.18233140825365,32.914537235930666,33.06060791015625,2533500
2016-09-07,32.90641374836489,33.685455121140976,32.80903435067669,33.67734146118164,3019500
2016-09-08,33.66922750353551,33.83964222189194,33.2310155743602,33.2553596496582,3970200
2016-09-09,33.101175099153735,33.628649665688556,32.87395238074264,33.312164306640625,4016800
2016-09-12,33.10928869121181,34.172357673202825,32.78468967300136,34.09120559692383,5811700
2016-09-13,33.71791562667141,34.09120589390109,33.59619215464532,33.969482421875,4636200
2016-09-14,33.92891601282064,34.0912140141803,33.766614915825045,33.920799255371094,3815900
2016-09-15,33.766606797742405,34.310311781980154,33.72603230715731,34.20481872558594,2841400
2016-09-16,34.131791610156164,34.131791610156164,33.766614915825045,33.920799255371094,4650000
2016-09-19,34.09121144938659,34.285973370255924,33.912683042195056,34.11555862426758,3699400
2016-09-20,34.28596979017984,34.28596979017984,34.01817256390185,34.05875015258789,2893700
2016-09-21,34.28595888474408,34.74851476879284,34.16423234867466,34.488834381103516,7195600
2016-09-22,34.55375841955674,35.05688881860489,34.40768780440815,35.000083923339844,4350800
2016-09-23,34.68359126776753,34.96761568386563,34.68359126776753,34.70793533325195,2434500
