[2026-06-11T20:42:25.971+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-06-11T20:42:25.996+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: sp500_master_ingestion_pipeline.extract_hourly_data scheduled__2026-06-10T20:30:00+00:00 [queued]>
[2026-06-11T20:42:26.002+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: sp500_master_ingestion_pipeline.extract_hourly_data scheduled__2026-06-10T20:30:00+00:00 [queued]>
[2026-06-11T20:42:26.003+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 3
[2026-06-11T20:42:26.015+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): extract_hourly_data> on 2026-06-10 20:30:00+00:00
[2026-06-11T20:42:26.022+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'sp500_master_ingestion_pipeline', 'extract_hourly_data', 'scheduled__2026-06-10T20:30:00+00:00', '--job-id', '9', '--raw', '--subdir', 'DAGS_FOLDER/sp500_master_ingestion_dag.py', '--cfg-path', '/tmp/tmpj804nzs1']
[2026-06-11T20:42:26.025+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61 DeprecationWarning: This process (pid=1220) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-06-11T20:42:28.005+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for AVY: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.026+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for AXON: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.047+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BKR: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.069+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BALL: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.090+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BAC: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.112+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BAX: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.134+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BDX: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.155+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BRK-B: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.177+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BBY: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.198+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for TECH: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.220+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BIIB: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.243+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BLK: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.265+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BX: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.282+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for XYZ: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 2410
[2026-06-11T20:42:28.301+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BNY: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 2881
[2026-06-11T20:42:28.322+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BA: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.344+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BKNG: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3690
[2026-06-11T20:42:28.364+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BSX: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.386+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BMY: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.407+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for AVGO: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.429+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BR: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.452+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BRO: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.473+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BF-B: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.495+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BLDR: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.517+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BG: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.539+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for BXP: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.562+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CHRW: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.585+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CDNS: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.608+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CPT: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.630+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CPB: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3694
[2026-06-11T20:42:28.652+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for COF: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.676+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CAH: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.698+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CCL: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.721+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CARR: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.742+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CVNA: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.766+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CASY: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3692
[2026-06-11T20:42:28.786+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CAT: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.808+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CBOE: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.829+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CBRE: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.850+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CDW: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.873+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for COR: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.895+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CNC: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.915+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CNP: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.936+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CF: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.959+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CRL: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:28.986+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for SCHW: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.010+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CHTR: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.038+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CVX: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.059+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CMG: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.081+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CB: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.103+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CHD: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.124+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CIEN: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.146+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CI: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.167+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CINF: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3692
[2026-06-11T20:42:29.188+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CTAS: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.214+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CSCO: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.234+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for C: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.256+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CFG: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.277+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CLX: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.298+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CME: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.318+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CMS: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.340+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for KO: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.360+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CTSH: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.382+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for COHR: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.406+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for COIN: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.427+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CL: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.450+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CMCSA: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.472+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for FIX: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.492+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CAG: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.515+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for COP: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.536+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for ED: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.557+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for STZ: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.578+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for CEG: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
[2026-06-11T20:42:29.599+0000] {minio_fetching_data_hourly.py:96} WARNING - Could not check timestamp for COO: Tz-aware datetime.datetime cannot be converted to datetime64 unless utc=True, at position 3693
